date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:57:38	607/607	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2022:24:48%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/facebook.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/facebook.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:39	1389/1389	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2023:31:44%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/twitter.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/twitter.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:39	913/913	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2023:36:04%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/google.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/google.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:40	1009/1009	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2023:40:30%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/youtube.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/youtube.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:40	767/767	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2022:33:34%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/map.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/map.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:40	873/873	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2022:47:12%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/address.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/address.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:41	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22675fc4cd-4d7%22	https://kamleshyadav.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/roshani/astrrrr/kamleshyadav.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:41	1409/1409	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2022:51:34%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/call.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/call.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:42	89501/89501	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2005%20Jul%202021%2018:03:16%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/js/jquery.min.js	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/js/jquery.min.js	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:43	78743/78743	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2005%20Aug%202021%2020:05:38%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/js/bootstrap.min.js	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/js/bootstrap.min.js	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:43	42864/42864	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2003%20Aug%202021%2023:45:06%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/js/plugin/slick/slick.min.js	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/js/plugin/slick/slick.min.js	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:44	3761/3761	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2005%20Apr%202017%2023:38:10%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/js/plugin/countto/jquery.countTo.js	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/js/plugin/countto/jquery.countTo.js	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:44	35542/35542	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2026%20Sep%202016%2007:54:54%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/js/plugin/airdatepicker/datepicker.min.js	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/js/plugin/airdatepicker/datepicker.min.js	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:45	622/622	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2026%20Sep%202016%2007:54:54%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/js/plugin/airdatepicker/i18n/datepicker.en.js	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/js/plugin/airdatepicker/i18n/datepicker.en.js	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:45	11798/11798	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2008%20Aug%202021%2001:38:40%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/js/custom.js	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/js/custom.js	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:45	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2029%20Dec%202024%2016:27:45%20GMT	https://kamleshyadav.com/cdn-cgi/challenge-platform/scripts/jsd/main.js	C:/roshani/astrrrr/kamleshyadav.com/cdn-cgi/challenge-platform/scripts/jsd/main.js	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:46	8764/8764	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2029%20Dec%202024%2016:27:45%20GMT	https://kamleshyadav.com/cdn-cgi/challenge-platform/h/b/scripts/jsd/787bc399e22f/main.js?	C:/roshani/astrrrr/kamleshyadav.com/cdn-cgi/challenge-platform/h/b/scripts/jsd/787bc399e22f/maind41d.js	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:47	109256/109256	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Mar%202021%2013:42:22%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Philosopher-Regular.eot	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Philosopher-Regular.eot	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:57:49	383436/383436	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Mar%202021%2013:42:22%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Philosopher-Regular.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Philosopher-Regular.svg	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:57:50	109256/109256	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Mar%202021%2013:42:22%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Philosopher-Regular.eot?	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Philosopher-Regulard41d.eot	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:57:50	113788/113788	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2024%20Mar%202021%2013:42:22%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Philosopher-Regular.ttf	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Philosopher-Regular.ttf	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:57:51	51360/51360	---M--	200	added ('OK')	font/woff	date:Wed,%2024%20Mar%202021%2013:42:22%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Philosopher-Regular.woff	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Philosopher-Regular.woff	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:57:52	38252/38252	---M--	200	added ('OK')	font/woff2	date:Wed,%2024%20Mar%202021%2013:42:22%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Philosopher-Regular.woff2	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Philosopher-Regular.woff2	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:57:53	107612/107612	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Mar%202021%2013:42:18%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Philosopher-Bold.eot	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Philosopher-Bold.eot	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:57:55	107612/107612	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Mar%202021%2013:42:18%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Philosopher-Bold.eot?	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Philosopher-Boldd41d.eot	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:57:55	378481/378481	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Mar%202021%2013:42:18%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Philosopher-Bold.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Philosopher-Bold.svg	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:57:56	112056/112056	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2024%20Mar%202021%2013:42:18%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Philosopher-Bold.ttf	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Philosopher-Bold.ttf	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:57:56	50708/50708	---M--	200	added ('OK')	font/woff	date:Wed,%2024%20Mar%202021%2013:42:18%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Philosopher-Bold.woff	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Philosopher-Bold.woff	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:57:57	37672/37672	---M--	200	added ('OK')	font/woff2	date:Wed,%2024%20Mar%202021%2013:42:18%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Philosopher-Bold.woff2	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Philosopher-Bold.woff2	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:57:59	288776/288776	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Mar%202021%2013:42:18%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Thin.eot	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Thin.eot	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:01	288776/288776	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Mar%202021%2013:42:18%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Thin.eot?	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Thind41d.eot	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:01	1862122/1862122	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Mar%202021%2013:42:16%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Thin.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Thin.svg	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:03	393060/393060	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2024%20Mar%202021%2013:42:16%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Thin.ttf	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Thin.ttf	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:04	141036/141036	---M--	200	added ('OK')	font/woff	date:Wed,%2024%20Mar%202021%2013:42:16%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Thin.woff	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Thin.woff	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:05	95604/95604	---M--	200	added ('OK')	font/woff2	date:Wed,%2024%20Mar%202021%2013:42:18%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Thin.woff2	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Thin.woff2	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:06	288300/288300	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Mar%202021%2014:06:32%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Light.eot?	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Lightd41d.eot	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:07	288300/288300	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Mar%202021%2014:06:32%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Light.eot	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Light.eot	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:08	392480/392480	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2024%20Mar%202021%2014:06:30%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Light.ttf	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Light.ttf	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:09	1902283/1902283	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Mar%202021%2014:06:30%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Light.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Light.svg	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:09	145992/145992	---M--	200	added ('OK')	font/woff	date:Wed,%2024%20Mar%202021%2014:06:30%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Light.woff	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Light.woff	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:12	288632/288632	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Mar%202021%2013:42:30%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-ExtraLight.eot	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-ExtraLight.eot	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:13	101000/101000	---M--	200	added ('OK')	font/woff2	date:Wed,%2024%20Mar%202021%2014:06:32%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Light.woff2	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Light.woff2	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:13	288632/288632	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Mar%202021%2013:42:30%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-ExtraLight.eot?	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-ExtraLightd41d.eot	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:14	1891251/1891251	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Mar%202021%2013:42:28%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-ExtraLight.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-ExtraLight.svg	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:16	101696/101696	---M--	200	added ('OK')	font/woff2	date:Wed,%2024%20Mar%202021%2013:42:30%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-ExtraLight.woff2	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-ExtraLight.woff2	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:16	146256/146256	---M--	200	added ('OK')	font/woff	date:Wed,%2024%20Mar%202021%2013:42:28%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-ExtraLight.woff	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-ExtraLight.woff	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:16	392888/392888	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2024%20Mar%202021%2013:42:28%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-ExtraLight.ttf	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-ExtraLight.ttf	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:17	288132/288132	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Mar%202021%2013:42:18%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Regular.eot	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Regular.eot	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:20	1851068/1851068	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Mar%202021%2013:42:16%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Regular.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Regular.svg	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:20	392324/392324	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2024%20Mar%202021%2013:42:16%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Regular.ttf	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Regular.ttf	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:21	139044/139044	---M--	200	added ('OK')	font/woff	date:Wed,%2024%20Mar%202021%2013:42:14%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Regular.woff	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Regular.woff	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:21	94576/94576	---M--	200	added ('OK')	font/woff2	date:Wed,%2024%20Mar%202021%2013:42:18%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Regular.woff2	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Regular.woff2	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:21	288132/288132	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Mar%202021%2013:42:18%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Regular.eot?	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Regulard41d.eot	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:23	292356/292356	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Mar%202021%2013:42:18%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Medium.eot	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Medium.eot	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:25	1929812/1929812	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Mar%202021%2013:42:16%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Medium.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Medium.svg	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:25	396720/396720	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2024%20Mar%202021%2013:42:16%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Medium.ttf	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Medium.ttf	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:26	147368/147368	---M--	200	added ('OK')	font/woff	date:Wed,%2024%20Mar%202021%2013:42:14%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Medium.woff	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Medium.woff	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:26	292356/292356	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Mar%202021%2013:42:18%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Medium.eot?	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Mediumd41d.eot	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:27	102052/102052	---M--	200	added ('OK')	font/woff2	date:Wed,%2024%20Mar%202021%2013:42:18%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Medium.woff2	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Medium.woff2	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:30	293252/293252	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Mar%202021%2013:42:18%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-SemiBold.eot?	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-SemiBoldd41d.eot	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:30	293252/293252	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Mar%202021%2013:42:18%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-SemiBold.eot	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-SemiBold.eot	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:31	1933110/1933110	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Mar%202021%2013:42:16%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-SemiBold.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-SemiBold.svg	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:32	397596/397596	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2024%20Mar%202021%2013:42:16%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-SemiBold.ttf	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-SemiBold.ttf	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
21:58:33	148504/148504	---M--	200	added ('OK')	font/woff	date:Wed,%2024%20Mar%202021%2013:42:14%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-SemiBold.woff	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/font/Inter-SemiBold.woff	(from https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
